init_id,part_number,title,sbt_price,cost,has_stock,stock_eta,description,applications
12-016,12-016,RF-D.E.S.S. Anti-Theft Tether Cord fits Sea-Doo (Lanyard) 278003400,42.94,25.7,True,,"New OEM Replacement Sea-Doo RF-Dess Anti-Theft Tether Cord

Fits 278003400

Will NOT work with NON RF 2014-2015 Spark","2016 GTI RF-Dess Tether Cord
2016 GTR RF-Dess Tether Cord
2016 GTX 155 RF-Dess Tether Cord
2016 GTX S 155 RF-Dess Tether Cord
2016 RXP  RF-Dess Tether Cord
2016 RXT 260 RF-Dess Tether Cord
2016 RXTX 300 RF-Dess Tether Cord
2016 RXTX aS 260  RF-Dess Tether Cord
2016 SPARK  RF-Dess Tether Cord
2016 Wake  RF-Dess Tether Cord
2016 Wake PRO  RF-Dess Tether Cord
2017 GTI-GTR-GTS All Models RF-Dess Tether Cord
2017 GTX  RF-Dess Tether Cord
2017 GTX iS  RF-Dess Tether Cord
2017 RXP All Models RF-Dess Tether Cord
2017 RXT All Models RF-Dess Tether Cord
2017 SPARK All Models RF-Dess Tether Cord
2017 Wake All Models RF-Dess Tether Cord
2017 Wake PRO All Models RF-Dess Tether Cord
2018 GTI 130  RF-Dess Tether Cord
2018 GTI 155 RF-Dess Tether Cord
2018 GTI 90 RF-Dess Tether Cord
2018 GTR 230 RF-Dess Tether Cord
2018 GTS 90 RF-Dess Tether Cord
2018 GTX 155  RF-Dess Tether Cord
2018 GTX 230 1500 HO ACE Exc. LTD RF-Dess Tether Cord
2018 GTX 300 1630 HO ACE Exc. LTD X RF-Dess Tether Cord
2018 RXP 300  RF-Dess Tether Cord
2018 RXT 230  RF-Dess Tether Cord
2018 RXT 300 1630 HO ACE Exc. LTD X RF-Dess Tether Cord
2018 RXT X 300  RF-Dess Tether Cord
2018 Spark 900 ACE  RF-Dess Tether Cord
2018 Spark 900 HO ACE Spark RF-Dess Tether Cord
2018 Spark TRIXX Spark RF-Dess Tether Cord
2018 WAKE 155  RF-Dess Tether Cord
2018 WAKE PRO 230 1500 HO ACE Exc. LTD RF-Dess Tether Cord"
12-210,12-210,Pre 1993 SP GT GTS SPX GTX,17.9,10.7,True,,"Quick and easy way to flush your Sea-Doo personal watercraft.
","1989 SP1989 GT
1990 SP1990 GT
1991 SP
1992 SP1992 GTS1992 GTX1992 SPX"
12-215,12-215,1995-1997 & Dual Engine Jet Boats,58.75,35.25,True,,Quick and easy way to flush your Sea-Doo personal watercraft.,
12-216,12-216,Rear Drain,17.35,10.4,True,,"Quick and easy way to flush your Sea-Doo personal watercraft.

",1996-2008 All Sea-Doo PWC with rear drain pipe.
12-217,12-217,Challenger/Sportster/Speedster,72.7,43.6,True,,"Allows easy flushing of cooling system to keep it at peak efficiency

Kits designed for specific applications
Cleans system of debris and contaminants including saltwater, sand, and sediment
Fits in stock flushing location, no tools needed for installation. 
Quick disconnect design makes it easier than ever to flush out your machine, no more water mess. This quick disconnect flush kit comes with a valve that only allows water flow through it when connect to the boat. 


","1998 Challenger1998 Challenger 18001998 Sportster 18001998 Speedster
1999 Challenger 18001999 Sportster 18001999 Speedster1999 Speedster SK
2000 Challenger
2001 Challenger
2002 Sportster LT"
12-220,12-220,SX/Jet Mate/JS550/TS/X2 Flush Kit,17.9,10.7,True,,Quick and easy way to flush your Kawasaki personal watercraft.,"1988 650 SX Flush Kit
1989 650 SX Flush Kit1989 300 SX Flush Kit1989 Jet Mate Flush Kit1989 JS550 Flush Kit1989 TS Flush Kit1989 X2 Flush Kit
1990 650 SX Flush Kit1990 300 SX Flush Kit1990 550 SX Flush Kit1990 Jet Mate Flush Kit1990 TS Flush Kit1990 X2 Flush Kit
1991 300 SX Flush Kit1991 Jet Mate Flush Kit1991 X2 Flush Kit"
12-230,12-230,1994-2004 Flush Kit,18.95,11.35,True,,"Quick and easy way to flush your Polaris personal watercraft.
",
12-234,12-234,Quick Snap Flush Kit Ficht & DI 2001-2004,58.75,35.25,True,,"Quick and easy way to flush your Polaris personal watercraft. Quick snap type.
",
12-243,12-243,Quick Snap Flush Kit for Yamaha Wave Raider,42.6,25.55,True,,"Quick and easy way to flush your Yamaha Wave Raider personal watercraft. Quick snap type.
",
12-244,12-244,PWC & Jet Boats Flush Kit for Yamaha 700/760/1100/1200,20.15,12.05,True,,"Quick and easy way to flush your Yamaha personal watercraft. 
Most Yamaha's from 1998-current. 
Fits 67X-12590-00-00, 63M-12590-00-00, 67X-E2590-00-00
","


PWC
 
Jet Boats


1995 WAVE RAIDER 1100 Flush Kit
2009 FX HO Flush Kit
2000 XR1800 Flush Kit


1996 WAVE BLASTER Flush Kit
2009 FX SHO Flush Kit
2001 XR1800 Flush Kit


1996 WAVE RAIDER 1100 Flush Kit
2009 FZR Flush Kit
2003 AR210 Flush Kit


1996 WAVE RAIDER 760 Flush Kit
2009 FZS Flush Kit
2004 AR210 Flush Kit


1996 WAVE VENTURE 1100 Flush Kit
2009 VX Flush Kit
2004 AR230 Flush Kit


1997 GP1200 Flush Kit
2010 FX CRUISER HO Flush Kit
2004 SX230 Flush Kit


1997 WAVE BLASTER Flush Kit
2010 FX CRUISER SHO Flush Kit
2005 AR210 Flush Kit


1997 WAVE RUNNER 760 Flush Kit
2010 FX HO Flush Kit
2005 AR230 Flush Kit


1997 WAVE VENTURE 1100 Flush Kit
2010 FX SHO Flush Kit
2005 AR230 HO Flush Kit


1997 WAVE VENTURE 760 Flush Kit
2010 FZR Flush Kit
2005 SX230 Flush Kit


1998 GP Flush Kit
2010 FZS Flush Kit
2005 SX230 HO Flush Kit


1998 GP1200 Flush Kit
2010 VX Flush Kit
2006 AR210 Flush Kit


1998 WAVE RUNNER 760 Flush Kit
2011 FX CRUISER HO Flush Kit
2006 AR230 Flush Kit


1998 XL 1200 Flush Kit
2011 FX CRUISER SHO Flush Kit
2006 AR230 HO Flush Kit


1998 XL 760 Flush Kit
2011 FX HO Flush Kit
2006 SX210 Flush Kit


1999 GP 760 Flush Kit
2011 FX SHO Flush Kit
2006 SX230 Flush Kit


1999 GP Flush Kit
2011 FZR Flush Kit
2006 SX230 HO Flush Kit


1999 GP1200 Flush Kit
2011 FZS Flush Kit
2007 AR210 Flush Kit


1999 SUV 1200 Flush Kit
2011 VX Flush Kit
2007 SX210 Flush Kit


1999 XL 1200 Flush Kit
2011 VXR Flush Kit
2007 SX230 HO Flush Kit


1999 XL 700 Flush Kit
2011 VXS Flush Kit
2008 212SS Flush Kit


1999 XL 760 Flush Kit
2012 FX CRUISER HO Flush Kit
2008 212X Flush Kit


2000 GP 760 Flush Kit
2012 FX CRUISER SHO Flush Kit
2008 232 LTD Flush Kit


2000 GP Flush Kit
2012 FX HO Flush Kit
2008 AR210 Flush Kit


2000 GP1200 Flush Kit
2012 FX SHO Flush Kit
2008 SX210 Flush Kit


2000 SUV 1200 Flush Kit
2012 FZR Flush Kit
2008 SX230 HO Flush Kit


2000 XL 1200 Flush Kit
2012 FZS Flush Kit
2009 212SS Flush Kit


2000 XL 700 Flush Kit
2012 VX Flush Kit
2009 212X Flush Kit


2000 XL 800 Flush Kit
2012 VXR Flush Kit
2009 232 LTD Flush Kit


2001 GP Flush Kit
2012 VXS Flush Kit
2009 AR210 Flush Kit


2001 GP1200 Flush Kit
2013 FX CRUISER HO Flush Kit
2009 SX210 Flush Kit


2001 SUV 1200 Flush Kit
2013 FX CRUISER SHO Flush Kit
2009 SX230 HO Flush Kit


2001 XL 1200 Flush Kit
2013 FX HO Flush Kit
2010 212SS Flush Kit


2001 XL 700 Flush Kit
2013 FX SHO Flush Kit
2010 212X Flush Kit


2001 XL 800 Flush Kit
2013 FZR Flush Kit
2010 AR210 Flush Kit


2002 FX140 Flush Kit
2013 FZS Flush Kit
2010 SX210 Flush Kit


2002 GP Flush Kit
2013 VX Flush Kit
2011 212SS Flush Kit


2002 GP1200 Flush Kit
2013 VXR Flush Kit
2011 212X Flush Kit


2002 SUV 1200 Flush Kit
2013 VXS Flush Kit
2011 AR210 Flush Kit


2002 XL 1200 Flush Kit
2014 FX CRUISER HO Flush Kit
2011 SX210 Flush Kit


2002 XL 700 Flush Kit
2014 FX CRUISER SHO Flush Kit
2012 212SS Flush Kit


2002 XL 800 Flush Kit
2014 FX CRUISER SVHO Flush Kit
2012 212X Flush Kit


2003 FX CRUISER Flush Kit
2014 FX HO Flush Kit
2012 242 LTD Flush Kit


2003 FX140 Flush Kit
2014 FX SHO Flush Kit
2012 AR190 Flush Kit


2003 GP Flush Kit
2014 FX SVHO Flush Kit
2012 AR210 Flush Kit


2003 GP1200 Flush Kit
2014 FZR Flush Kit
2012 SX210 Flush Kit


2003 GP1300 Flush Kit
2014 FZS Flush Kit
2013 212SS Flush Kit


2003 SUV 1200 Flush Kit
2014 VX Flush Kit
2013 212X Flush Kit


2003 XL 1200 Flush Kit
2014 VXR Flush Kit
2013 242 LTD Flush Kit


2003 XL 700 Flush Kit
2014 VXS Flush Kit
2013 AR190 Flush Kit


2003 XL 800 Flush Kit
2015 FX CRUISER HO Flush Kit
2013 AR210 Flush Kit


2004 FX CRUISER Flush Kit
2015 FX CRUISER SHO Flush Kit
2013 SX210 Flush Kit


2004 FX CRUISER HO Flush Kit
2015 FX CRUISER SVHO Flush Kit
2013 SX240 HO Flush Kit


2004 FX HO Flush Kit
2015 FX HO Flush Kit
2014 212SS Flush Kit


2004 FX140 Flush Kit
2015 FX SHO Flush Kit
2014 212X Flush Kit


2004 GP Flush Kit
2015 FX SVHO Flush Kit
2014 242 LTD Flush Kit


2004 GP1300 Flush Kit
2015 FZR Flush Kit
2014 AR190 Flush Kit


2004 SUV 1200 Flush Kit
2015 FZS Flush Kit
2014 AR192 Flush Kit


2004 XL 1200 Flush Kit
2015 V1 Flush Kit
2014 AR210 Flush Kit


2004 XL 700 Flush Kit
2015 VX Flush Kit
2014 SX210 Flush Kit


2005 FX CRUISER Flush Kit
2015 VXR Flush Kit
2014 SX240 HO Flush Kit


2005 FX CRUISER HO Flush Kit
2015 VXS Flush Kit
2015 212SS Flush Kit


2005 FX HO Flush Kit
2016 FX CRUISER HO Flush Kit
2015 212X Flush Kit


2005 GP Flush Kit
2016 FX CRUISER SHO Flush Kit
2015 242 LTD Flush Kit


2005 GP1300 Flush Kit
2016 FX CRUISER SVHO Flush Kit
2015 AR190 Flush Kit


2005 VX Flush Kit
2016 FX HO Flush Kit
2015 AR192 Flush Kit


2005 XL 1200 Flush Kit
2016 FX SVHO Flush Kit
2015 AR210 Flush Kit


2006 FX CRUISER Flush Kit
2016 FZR Flush Kit
2015 SX210 Flush Kit


2006 FX CRUISER HO Flush Kit
2016 FZS Flush Kit
2015 SX240 HO Flush Kit


2006 FX Flush Kit
2016 V1 Flush Kit
2016 190 FSH Flush Kit


2006 FX HO Flush Kit
2016 VX Flush Kit
2016 212SS Flush Kit


2006 GP1300 Flush Kit
2016 VXR Flush Kit
2016 212X Flush Kit


2006 VX Flush Kit
2016 VXS Flush Kit
2016 242 LTD Flush Kit


2007 FX CRUISER Flush Kit
2017 EX Deluxe Flush Kit
2016 AR190 Flush Kit


2007 FX CRUISER HO Flush Kit
2017 EX Sport Flush Kit
2016 AR192 Flush Kit


2007 FX Flush Kit
2017 FX CRUISER HO Flush Kit
2016 AR210 Flush Kit


2007 FX HO Flush Kit
2017 FX CRUISER SHO Flush Kit
2016 SX210 Flush Kit


2007 GP1300 Flush Kit
2017 FX CRUISER SVHO Flush Kit
2016 SX240 HO Flush Kit


2007 VX Flush Kit
2017 FX HO Flush Kit
2017 190 FSH Flush Kit


2008 FX CRUISER Flush Kit
2017 FX LTD SVHO Flush Kit
2017 212 LTD Flush Kit


2008 FX CRUISER HO Flush Kit
2017 FX SVHO Flush Kit
2017 212SS Flush Kit


2008 FX CRUISER SHO Flush Kit
2017 GP1800 Flush Kit
2017 212X Flush Kit


2008 FX Flush Kit
2017 VX Flush Kit
2017 AR190 Flush Kit


2008 FX HO Flush Kit
2017 VXR Flush Kit
2017 AR192 Flush Kit


2008 FX SHO Flush Kit
 
2017 AR195 Flush Kit


2008 GP1300 Flush Kit
 
2017 AR210 Flush Kit


2008 VX Flush Kit
 
 


2009 FX CRUISER HO Flush Kit
 
 


2009 FX CRUISER SHO Flush Kit
 
 


"
12-280,12-280,Garden Hose (Coiled),53.95,34.5,True,,"Easy use for washing down and flushing PWCs and Jet Boats.
",
12-310,12-310,Mikuni Dual Carb Primer Kit,44.95,26.95,True,,"Jet ski primer kits are a cure for hard starting jet ski motors. If your watercraft is one of those machines that require a lot of choking when the PWC engine is cold to get it started, we would recommend installing a primer kit to your carburetors.

Each kit comes with plenty of fuel resistant polyurethane hose that is good up to 180 degrees and comes with all fittings, tees and zip ties to prevent leaks.

Primer systems work well because they draw fuel directly to the carburetors without turning the engine over and in turn give the carburetor a blast of fuel for easy starting. Using a primer kit to prime your engine will prevent flooding the engine and save on extended cranking time to get the engine to fire. Primer kits are available for all types of carburetors and are simple to install.
",
12-320,12-320,Keihin Dual Carb Primer Kit,44.95,26.95,True,,"Jet ski primer kits are a cure for hard starting jet ski motors. If your watercraft is one of those machines that require a lot of choking when the PWC engine is cold to get it started, we would recommend installing a primer kit to your carburetors.
Each kit comes with plenty of fuel resistant polyurethane hose that is good up to 180 degrees and comes with all fittings, tees and zip ties to prevent leaks.
Primer systems work well because they draw fuel directly to the carburetors without turning the engine over and in turn give the carburetor a blast of fuel for easy starting. Using a primer kit to prime your engine will prevent flooding the engine and save on extended cranking time to get the engine to fire. Primer kits are available for all types of carburetors and are simple to install.
",
12-381,12-381,Primer Line 250' Roll of 1/8 Clear,224.95,134.9,True,,"Our 250' rolls of 1/8 Primer line are made of polyurethane
Resistant to 180 degree heat and oil & gas.
",
12-390,12-390,Fuel Line 25' Roll of 1/4 Clear Blue,35.95,21.5,True,,"Our 25' rolls are made of polyurethane
Resistant to 180 degree heat and oil & gas
",
12-400,12-400,Hood Latch Lock for Yamaha FX HO/ FX/ FX LTD SVHO/ FX SHO/ FX SVHO,39.95,23.9,True,,"Replace your broken hood latch lock with a new SBT direct OE replacement hood latch lock.

Fits: F1X-62875-00-00","2006	FX Hood Latch 
2006	FX CRSR HO ANNIV Hood Latch 
2006	FX CRUISER Hood Latch 
2006	FX CRUISER HO Hood Latch 
2006	FX HO Hood Latch 
	
2007	FX CRUISER Hood Latch 
2007	FX CRUISER HO Hood Latch 
2007	FX HO Hood Latch 
	
2008	FX Hood Latch 
2008	FX CRUISER SUPER HO Hood Latch 
2008	FX SUPER HO Hood Latch 
	
2009	FX CRUISER HO Hood Latch 
2009	FX CRUISER SHO Hood Latch 
2009	FX HO Hood Latch 
2009	FX SHO Hood Latch 
	
2010	FX CRUISER HO Hood Latch 
2010	FX CRUISER SHO Hood Latch 
2010	FX HO Hood Latch 
2010	FX SHO Hood Latch 
	
2011	FX HO Hood Latch 
2011	FX CRUISER HO Hood Latch 
2011	FX CRUISER SUPER HO Hood Latch 
2011	FX SUPER HO Hood Latch 
	
2012	FX CRUISER HO Hood Latch 
2012	FX CRUISER SHO Hood Latch 

2012	FX HO Hood Latch 
	
2013	FX CRUISER HO Hood Latch 
2013	FX CRUISER SHO Hood Latch 
2013	FX HO Hood Latch 
	
2014	FX CRUISER SHO Hood Latch 
2014	FX CRUISER SVHO Hood Latch 
2014	FX CRUSIER HO Hood Latch 
2014	FX HO Hood Latch 
2014	FX SHO Hood Latch 
2014	FX SVHO Hood Latch 
	
2015	FX CRUISER HO Hood Latch 
2015	FX CRUSIER SHO Hood Latch 
2015	FX CRUSISER SVHO Hood Latch 
2015	FX HO Hood Latch 
2015	FX SHO Hood Latch 
2015	FX SVHO Hood Latch 
	
2016	FX CRUISER HO Hood Latch 
2016	FX CRUISER SHO Hood Latch 
2016	FX CRUISER SVHO Hood Latch 
2016	FX HO Hood Latch 
2016	FX SVHO Hood Latch 
	
2017	FX CRUISER HO Hood Latch 
2017	FX CRUISER SVHO Hood Latch 
2017	FX HO Hood Latch 
2017	FX LIMITED SVHO Hood Latch 
2017	FX SVHO Hood Latch 
	
2018	FX CRUISER HO Hood Latch 
2018	FX CRUISER SVHO Hood Latch 
2018	FX HO Hood Latch 
2018	FX LIMITED SVHO Hood Latch 
2018	FX SVHO Hood Latch "
